id,cost
136,4.15419430995059
137,9.04298989549431
138,7.83666655594056
139,6.52418481451438
140,6.36774364184422
141,3.10061842177306
142,26.1324995751847
143,15.5088512509301
144,7.97702063830344
145,5.9915066007822
146,4.35035692361749
147,4.12966531121334
148,4.01124287801091
149,4.06887778857368
150,15.5196323558683
151,29.1432754557858
152,17.6016816522982
153,9.93200970643915
154,7.64841961374023
155,5.97427485499888
156,5.72031759461802
157,5.62180847786784
158,5.62640579339847
159,98.926708975721
160,89.1200142323587
161,81.1190372226871
162,73.9428832631348
163,59.1055647931119
164,23.2712372183692
165,19.350364864921
166,16.6184813917717
167,21.3268159573991
168,11.7543627085332
169,6.25472709692779
170,4.9641880001751
171,3.19938993549077
172,2.81866427414245
173,2.73257745606205
174,2.72018803756041
175,23.1817267985262
176,16.500996373913
177,8.39014464378703
178,8.7021066619811
179,7.81131551613831
180,6.37958029709282
181,41.6695895669053
182,31.476065146372
183,18.4470536497423
184,7.88860072881964
185,28.4584652081965
186,20.7979322415941
187,11.1262837643287
188,8.44858241692701
189,8.03224414718149
190,7.94835086456039
191,7.76333591626982
192,7.73044511024839
193,5.87981593938794
194,5.79519738940595
195,21.8022144585937
196,12.2409821414965
197,6.41729678164848
198,4.58433650249483
199,3.41674676327174
200,3.06410746837647
201,3.01801979497914
202,2.92805960686308
203,21.531790453933
204,12.0139229447334
205,6.27312952277562
206,4.39839597899523
207,3.17133994346992
208,2.86314079290757
209,2.7558531185497
210,2.69699734937399
211,21.4812560906208
212,11.9486286371552
213,6.17739777494941
214,4.29835215046202
215,3.14563628514856
216,2.80436234281139
217,2.71228941892354
218,2.64620649822317
219,21.3249184103862
220,11.7595028617486
221,6.02134829502261
222,4.10877964253247
223,2.93562516120737
224,2.61508083253465
225,2.49800444057802
226,2.42286745371218
227,21.5117489909732
228,11.9359984069306
229,6.21667485636192
230,4.33651831152441
231,3.13699325984108
232,2.82718567062037
233,2.68134226558194
234,2.6252987804627
235,21.5117489909732
236,11.9359984069306
237,6.21667485636192
238,4.33651831152441
239,3.13699325984108
240,2.82718567062037
241,2.68134226558194
242,2.6252987804627
243,13.3769227395452
244,7.09340737925087
245,6.95644292689006
246,6.69035722047687
247,24.3809201789542
248,13.813762415899
249,7.19399844631231
250,5.18867700671593
251,4.02136413504903
252,4.00274341242617
253,4.02310049704821
254,3.97853111077386
255,12.3104854838591
256,23.8827656181921
257,13.3279223584764
258,7.14606625109036
259,4.94936987361626
260,4.18992642254063
261,3.70274160358351
262,3.56766440926315
263,3.41452893389918
264,19.7262126530439
265,29.5113149484977
266,19.4447237915038
267,12.715730379698
268,10.4776310775545
269,9.50710544958019
270,9.39561152022998
271,9.38609580354422
272,9.37661368651191
273,5.79254765403311
274,9.29186166442124
275,21.6954302818189
276,12.1956266410823
277,6.3144272356489
278,4.50331066805167
279,3.18094286055385
280,2.91709932514786
281,2.86226547885035
282,2.81971274061809
283,4.14306983983622
284,3.7059579146289
285,21.214002265044
286,16.6023397948025
287,9.33986227284984
288,8.95269912603015
289,22.2859024343994
290,13.0139625445968
291,6.93970262518782
292,5.22223372342542
293,3.89005527500756
294,3.41089327798424
295,3.34799463845786
296,3.34091124846805
297,21.7957692415095
298,12.0783872775257
299,6.22647483488644
300,4.38925261834961
301,3.2874572902256
302,2.84927679574078
303,2.73297163578762
304,2.67850439698014
305,1.89281376133782
306,26.8560152521183
307,22.4969663932542
308,12.8185270157945
309,7.21720517431025
310,5.11885965911839
311,3.78680244014187
312,3.49637530781194
313,3.3765107285139
314,3.35659006347912
315,19.4804136189405
316,12.5879972262442
317,7.45901819653055
318,3.98411720977098
319,3.01744436431563
320,2.66002113232354
321,2.59409736349293
322,2.55139429374676
323,9.3451567958096
324,24.4563796817191
325,14.3065319361358
326,8.60456536937288
327,6.00708678458238
328,4.34605573102593
329,4.13530385067108
330,4.08604087148414
331,4.08604087148414
332,26.7590363286012
333,15.9149601402296
334,9.68356733644107
335,7.01659877273454
336,5.59929475531466
337,5.18440662343928
338,5.04173728073075
339,5.02125890698437
340,26.7590363286012
341,15.9149601402296
342,9.68356733644107
343,7.01659877273454
344,5.59929475531466
345,5.18440662343928
346,5.04173728073075
347,5.02125890698437
348,38.2342932694332
349,24.2110549346086
350,16.8174777606015
351,8.65292787514755
352,8.65292787514755
353,5.65326762036315
354,1.92284561428524
355,14.7428620183013
356,8.76647038467745
357,8.80794454686773
358,13.040186239146
359,6.15743675852891
360,5.78453753833273
361,8.10620668835933
362,11.6100864649287
363,21.6203510553173
364,20.0244302266982
365,18.8147891694913
366,13.4001024217049
367,13.2646831178841
368,13.3692809354636
369,47.4973325839129
370,21.9780968757573
371,12.4805589049483
372,6.66049690597974
373,4.67685982287666
374,3.65523213865214
375,3.31438341083863
376,3.17272823093
377,3.15704850250825
378,45.4743311947648
379,34.4700980913906
380,32.593350933296
381,31.7239646581351
382,18.5112330859915
383,24.1532012556407
384,14.9552772246983
385,9.91281396297863
386,8.03067433808167
387,6.54906217876435
388,6.08504077947459
389,5.97484673951367
390,5.91442559033974
391,28.7439036670051
392,16.8757938904661
393,9.72915050388136
394,7.27146562115666
395,5.82249424100741
396,5.42036312485105
397,5.29304843356663
398,5.23044579477426
399,25.7594676763715
400,15.572797857803
401,10.1948251459017
402,8.17310852556544
403,6.99072911072589
404,6.26374772160964
405,6.1462330521514
406,6.08001252753138
407,18.4188169624922
408,14.1770630668848
409,9.58670732038453
410,4.18148745603839
411,2.97104981209365
412,27.4950590894708
413,21.0233251550944
414,13.160829847882
415,8.50372750317315
416,7.74064986063468
417,7.07868631876469
418,6.9633042331309
419,6.92819955362139
420,27.4972308799923
421,17.588007450523
422,11.0870520007265
423,8.96756241974389
424,7.14469286435298
425,7.09300602879951
426,7.109677651652
427,6.97875788609258
428,27.4972308799923
429,17.588007450523
430,11.0870520007265
431,8.96756241974389
432,7.14469286435298
433,7.09300602879951
434,7.109677651652
435,6.97875788609258
436,28.6666736741341
437,17.1918544120807
438,10.7970215568602
439,8.59352818528647
440,6.84339054691104
441,6.5000438576734
442,6.45231143083751
443,6.41867446319419
444,26.2723001177868
445,16.5453757738488
446,10.3671987596151
447,8.61056923219611
448,8.21081555132932
449,7.83739363470988
450,7.84714923774387
451,7.84714923774387
452,20.7655835156517
453,11.1924871988708
454,5.40454176640598
455,3.57225318875933
456,2.43109417223085
457,2.05672678249922
458,1.94735300474812
459,1.89000609621947
460,22.7295662252249
461,12.7751608454239
462,6.94799667820503
463,4.85711658540215
464,3.36512334605858
465,2.87218845054347
466,2.79996168766956
467,2.75416809486579
468,12.1081759386371
469,12.6850884846389
470,12.7473290316627
471,12.6884995884818
472,8.30312109180341
473,28.9269799084323
474,17.0382145355494
475,9.79169834378312
476,7.35515605960286
477,6.04369374709737
478,5.59528309832734
479,5.43928487029155
480,5.41291944366721
481,28.7884273725802
482,16.9913815152852
483,9.70509516028787
484,7.35125323166039
485,5.88309697367647
486,5.53208213380061
487,5.39916832945934
488,5.35119058705001
489,9.95506034955516
490,23.0254553677387
491,14.0096859063904
492,7.16192128088402
493,6.44297544273794
494,22.2089596385034
495,12.6812713856519
496,6.84581432790221
497,5.06761443795551
498,3.85264761815062
499,3.58391620941043
500,3.4457762347399
501,3.42091942647217
502,21.6773732802519
503,12.1502118490876
504,6.38865748647696
505,4.67295030328654
506,3.37949404965366
507,3.13987662734724
508,3.00042078392884
509,2.95929593612721
510,21.2911132030898
511,11.948888242941
512,6.25551346263792
513,4.36964844421009
514,3.08455622239987
515,2.74577258424942
516,2.61213320424763
517,2.60421868293845
518,9.42489424222226
519,8.89019524658866
520,6.04028169246945
521,9.07451213267429
522,27.6682766008165
523,15.8153515266623
524,9.00838002960604
525,6.17299847574591
526,4.70884156088554
527,4.49890910022674
528,4.34663314364364
529,4.30202356317253
530,13.8959211498179
531,7.90742610820363
532,9.36596723448979
533,10.4845306101679
534,181.437952109314
535,149.091818516785
536,53.3315860307854
537,36.1073440174006
538,21.1451934811149
539,12.2181704850182
540,4.26758129507291
541,28.1581997842908
542,6.30090467436401
543,2.15050868917151
544,2.26515921808457
545,8.82872138515617
546,7.0447823819456
547,5.08632251821131
548,4.9051006769388
549,7.56753170551866
550,4.99528686537235
551,5.58665115682981
552,5.62189231429435
553,5.5872141993106
554,4.51338563928847
555,15.25034837875
556,5.25012882586598
557,3.87318108232709
558,3.12224178289334
559,6.28263707779236
560,2.64704984504317
561,10.020743383088
562,8.61355239852439
563,34.839451969299
564,21.0255899759887
565,12.9683939953444
566,7.63645923042624
567,5.47704781978516
568,4.07211795783966
569,3.98188888842829
570,3.9038937520551
571,3.86712012219525
572,20.8899776526642
573,12.835206923481
574,7.51934746269566
575,5.4051141081265
576,3.91142797122335
577,3.79065102474054
578,3.74769545521549
579,3.69942738938454
580,21.8673651677674
581,12.3633433971579
582,6.60644754309418
583,4.5974640290393
584,3.55199978843272
585,3.26358614285943
586,3.11368194536752
587,3.09209204844441
588,20.9266419539599
589,11.3239372513257
590,5.66331767918882
591,3.69049847179237
592,2.42888648685703
593,2.14407888330275
594,2.0124797426946
595,1.96180416831002
596,21.8673651677674
597,12.3633433971579
598,6.60644754309418
599,4.5974640290393
600,3.55199978843272
601,3.26358614285943
602,3.11368194536752
603,3.09209204844441
604,21.5397909210233
605,11.9174133039312
606,6.28377871346229
607,4.38733677463249
608,3.15622090276193
609,2.86160244297065
610,2.72122064047387
611,2.64813617143167
612,21.3532243110508
613,11.7962297378107
614,6.05221338106001
615,4.12962131830952
616,2.97377982023018
617,2.6745026029778
618,2.5401252725661
619,2.47159620486257
620,21.4925794671092
621,11.8750743100551
622,6.12520827284141
623,4.26729758584443
624,3.06773371148396
625,2.78416571582115
626,2.60028442394268
627,2.56382746681491
628,25.3166622824383
629,22.5681930897755
630,16.6266604236494
631,13.6337940069811
632,13.4111037078931
633,13.5954772593019
634,81.128486385899
635,34.3030115223498
636,20.3049621016839
637,19.0853875838523
638,19.0632162372514
639,24.5981219632649
640,13.0611017590024
641,7.25944512682142
642,4.89965196592514
643,3.75471298313759
644,3.47328148887837
645,21.4736846804035
646,11.6206163956565
647,5.89501042273814
648,4.09978269931034
649,2.80416179772567
650,2.54324322150682
651,2.43558310002174
652,2.38610065192996
653,21.9894317404469
654,12.4208586271464
655,6.30967322547655
656,4.41264051746133
657,3.22161419691588
658,2.82251702069181
659,2.72372823121509
660,2.66717576751848
661,2.71947227039431
662,8.70022853833885
663,7.20760548219372
664,7.12358802814505
665,6.70932272184701
666,2.9507370989189
667,1.84687909187992
668,1.67203844464349
669,3.97318733387587
670,24.9532129033661
671,12.8975650797278
672,7.9883323314097
673,21.555937558322
674,11.6532207243471
675,6.01801884683059
676,4.06664172675447
677,2.84535398561154
678,2.53164513844922
679,2.42274484455849
680,2.34801325844773
681,26.6392252897552
682,9.16199512066343
683,2.13131061401881
684,10.8441567259044
685,14.8706520040896
686,13.1014044644917
687,13.1971546914616
688,12.8728807117129
689,12.7203836959956
690,7.74682816245221
691,9.5197435964903
692,20.8584507262141
693,11.31375614791
694,5.53260139738001
695,3.60756504106599
696,2.43366149162176
697,2.12068286097884
698,2.00693313278089
699,1.96815316712767
700,22.3816492645916
701,13.1323209423439
702,6.95866225799496
703,5.43138282528514
704,3.77091535683574
705,3.65334197053685
706,3.43074297125255
707,3.43149108781687
708,21.9894317404469
709,12.4208586271464
710,6.30967322547655
711,4.41264051746133
712,3.22161419691588
713,2.82251702069181
714,2.72372823121509
715,2.66717576751848
716,6.77323350787802
717,10.6125669440212
718,8.98400481501037
719,7.33040535831919
720,7.09557933962802
721,24.1528970751969
722,18.2110588966428
723,12.3482046620149
724,12.0491813792398
725,16.6792337327099
726,15.8854105840701
727,12.6888873709062
728,12.4599636859317
729,22.5896785684199
730,12.302265767405
731,6.98735117612444
732,4.53799137469487
733,3.51589255627236
734,2.98942184765317
735,2.93480533515644
736,2.84471113658147
737,23.0217565700318
738,13.7698659485571
739,7.72233185937457
740,5.73053734732068
741,4.3627973278106
742,4.34103905488525
743,4.20925440093656
744,4.20141328973888
745,22.413765489108
746,12.6749299623161
747,6.81313472846718
748,4.72643458424548
749,3.58435119501222
750,3.18495985896084
751,3.01309715894674
752,2.87858203801492
753,4.18295048173771
754,4.18295048173771
755,12.9334594199687
756,11.7662446947497
757,7.51066718410448
758,8.21307223045562
759,3.86926544055543
760,2.21121905106736
761,2.43522448077103
762,2.46616834375126
763,29.5322169571749
764,9.14840809756543
765,7.18758079733866
766,5.80950965065956
767,2.4012614837726
768,2.4012614837726
769,2.2497796407498
770,8.05491641601043
771,9.98689069664244
772,11.7633369861771
773,13.2403418758864
774,10.8032615020178
775,9.9295882980019
776,8.6353930167431
777,7.14591327420475
778,9.60734320170981
779,7.65043746877885
780,6.94126227190173
781,3.75175464396294
782,3.95788317928115
783,10.3669458863553
784,4.40212116897284
785,3.50807031164436
786,3.47917993051157
787,2.85898662964786
788,37.0864327071278
789,18.5790379705672
790,14.60397972122
791,13.9112203314303
792,21.9323260581814
793,13.0563375682178
794,7.30966563843625
795,5.938770417992
796,4.36916811307555
797,4.14992956885852
798,4.12330611742174
799,4.11425639596394
800,24.7083716428481
801,17.8560735013921
802,11.2818094794472
803,7.46719796919282
804,5.85714054259091
805,5.5648015029762
806,14.4055029366636
807,9.77127551819101
808,8.74112840034049
809,6.03794048178085
810,6.02883781212427
811,4.4889409242509
812,4.50299633904206
813,19.7163586286721
814,11.2312243765992
815,6.18546574332486
816,3.80351674493615
817,2.50034683191918
818,2.28858898188194
819,2.25513641200638
820,2.2417872053791
821,160.915711164169
822,129.374088380182
823,79.8860192402642
824,43.3176942307181
825,219.969180160327
826,182.562472850187
827,118.903665409893
828,33.1518801420418
829,164.673161192762
830,103.635982905756
831,75.6983478758789
832,43.796705823928
833,33.5251606929898
834,32.9055858670711
835,29.9788659416518
836,17.7091296335096
837,11.0978048927888
838,8.4311938476197
839,6.85133340598847
840,6.69311790456583
841,6.53909328589929
842,6.51873315573719
843,6.56465141328062
844,2.52774235788943
845,4.24337842034562
846,12.3486397424581
847,12.7410187584351
848,11.9317050203674
849,9.90083750032892
850,9.40032806260381
851,7.45162094154226
852,3.90519441357088
853,15.1024939624302
854,14.680898050302
855,13.4738156128381
856,13.4990322343373
857,8.0291591590664
858,5.00459956826747
859,4.81910714872214
860,4.97937428564343
861,5.04601754556019
862,62.6598175079401
863,158.246898321951
864,83.8474121298393
865,46.4048934400012
866,43.7075587282422
867,37.2349274857734
868,166.632635161114
869,140.820481742549
870,114.251368066786
871,80.6846938078358
872,21.4086654190273
873,6.69026639674818
874,2.77045001958688
875,24.8247485246077
876,13.6765648532314
877,8.4309727092753
878,5.82143240426344
879,4.36211434240461
880,4.26064672986388
881,4.15092590543549
882,4.15092590543549
883,23.497972439948
884,13.7663352092521
885,8.25854543473037
886,5.99026077736676
887,4.52629393126259
888,4.28330327591096
889,4.16419642669065
890,4.16419642669065
891,22.0600897076818
892,12.5505558383761
893,6.82831871169746
894,4.91307358279183
895,3.64636171364184
896,3.28574849797289
897,3.14947925794139
898,3.1250075279645
899,28.2680196100115
900,16.8099399581154
901,9.65718118696504
902,7.12987677885021
903,5.73886507357723
904,5.33391713699349
905,5.25967039689535
906,5.24372883617449
907,5.94366610062573
908,7.12179224204377
909,6.92471890908352
910,5.38045753911937
911,5.3906449520857
912,22.0433701802815
913,12.5814876791428
914,6.82435649030046
915,4.79721399507129
916,3.28658085726386
917,3.04604117091587
918,3.03831635257706
919,3.02673079996148
920,22.5202197537072
921,13.6887627825787
922,6.97948443972857
923,5.23943548700777
924,3.45884175077877
925,3.33363592243996
926,3.32471827059819
927,3.31231105761707
928,18.964561883427
929,11.1144855477356
930,6.79170920708569
931,4.49822853017537
932,3.76862910112916
933,3.64282551936073
934,3.61466936323813
935,3.59656656505094
936,26.0931692654803
937,9.29619418508805
938,10.1836538693512
939,7.65245962547471
940,6.67384121740352
941,6.73097299339338
942,11.5091411245358
943,9.60131122496263
944,9.99715034314632
945,5.58000005117053
946,5.95019304353317
947,12.8788335406953
948,6.83130135384792
949,28.7500593203461
950,16.9443096869563
951,9.9900436738532
952,7.61362510461633
953,6.07874076773225
954,5.64229668984755
955,5.48943929840579
956,5.41931826436984
957,28.7903572871236
958,16.9464372972937
959,9.92160024020421
960,7.64893828965814
961,6.07251752178855
962,5.60949420919661
963,5.48689016151124
964,5.45810118121315
965,25.6195415568044
966,15.1980763726924
967,9.11395410310908
968,7.1125810616989
969,5.86552938238383
970,5.60982192571094
971,5.51186365012032
972,5.4667059502703
973,26.9263417854702
974,15.9803662542818
975,8.95924773093858
976,6.65664175221617
977,5.19705669874925
978,4.70724684104605
979,4.52640994995499
980,4.50635114387912
981,28.4291926311634
982,16.4906311957736
983,9.21667683965936
984,6.89462693429729
985,5.53002501056356
986,5.08211391637511
987,4.95496995366489
988,4.95572228970344
989,3.35622144302669
990,2.04462013518806
991,4.25984914646497
992,3.39853523155006
993,2.38235257431569
994,2.41821489844532
995,45.2384391406267
996,23.1030027775102
997,14.76617907074
998,7.68389476392105
999,5.28979314003235
1000,4.32302256948028
1001,4.28115153466313
1002,4.03086299441547
1003,3.93150416504977
1004,23.331478302933
1005,13.5898374396878
1006,8.16353451788904
1007,5.35983492832242
1008,4.2693258484493
1009,4.42362383128922
1010,4.12364837076356
1011,4.10496520860063
1012,26.974651318193
1013,16.8814992346002
1014,10.1852932625511
1015,8.36604244187235
1016,7.58849124941404
1017,7.698006326329
1018,7.67145076757038
1019,7.60569814053031
1020,27.6274400714326
1021,16.254716896867
1022,9.11944010120233
1023,6.78879298777208
1024,5.34560366057706
1025,4.83032434667722
1026,4.76232371769971
1027,4.75168905005101
1028,3.22889595010266
1029,4.72545009805165
1030,46.8608260085808
1031,23.7697909444728
1032,32.5963181280843
1033,17.9698219983856
1034,29.7421397620201
1035,21.0320860951919
1036,12.8818665052887
1037,9.8627230948485
1038,8.29509614128762
1039,8.11879330033186
1040,8.09427829546044
1041,8.07800610140651
1042,30.4263067803015
1043,21.2116561026984
1044,13.1210785680453
1045,10.9277049306883
1046,10.075583098352
1047,9.98207102428589
1048,9.9525467752113
1049,9.9525467752113
1050,4.47190984154252
1051,24.5884917751559
1052,16.9422365874993
1053,10.620763254728
1054,7.90369408638191
1055,6.68780255799334
1056,6.24681768482476
1057,6.17902007984681
1058,6.13406642175704
1059,5.72490580784302
1060,6.03130471230494
1061,3.07299117730775
1062,3.16528448518293
1063,4.71364915797226
1064,35.0804724967008
1065,30.5026263863149
1066,17.4807908605887
1067,5.87260795638941
1068,30.1771566150092
1069,18.3779276188789
1070,12.1544272024913
1071,8.67933366122141
1072,7.63582471339482
1073,7.32989376442465
1074,7.18791285235269
1075,7.10105607655846
1076,4.52156165400435
1077,21.283421729979
1078,28.1746070996258
1079,16.3281539757369
1080,10.1062870924348
1081,7.58337059195127
1082,6.06229175087996
1083,5.66195257817699
1084,5.54530108330095
1085,5.51203602582933
1086,3.5665927495616
1087,3.47411978894333
1088,3.41701298621924
1089,3.35976458945445
1090,7.76728734833771
1091,7.30784299176872
1092,7.28586253660765
1093,7.07148237830107
1094,17.1168520740792
1095,17.6687263331023
1096,16.38109281881
1097,21.945324906613
1098,12.4202189642116
1099,6.72026846194323
1100,4.80896152770987
1101,3.60486626660043
1102,3.27941096647786
1103,3.16711014964632
1104,3.12557272681354
1105,22.1288705946357
1106,12.556628154693
1107,6.75386206088292
1108,4.91999691449697
1109,3.7339801326838
1110,3.37778485185901
1111,3.25075994303824
1112,3.20487286517256
1113,11.5091411245358
1114,9.60131122496263
1115,9.99715034314632
1116,5.55535468514195
1117,5.95019304353317
1118,10.6086661065739
1119,8.27866088457011
1120,9.64413291179607
1121,8.57764702233712
1122,14.6391321141878
1123,19.3074632986255
1124,4.96005782738829
1125,1.47426403264363
1126,21.4089684523404
1127,12.189554372668
1128,6.33755784283842
1129,4.61780473200331
1130,3.3107459632592
1131,2.99504369646167
1132,3.00668968666592
1133,2.91581581902958
1134,30.1154801006466
1135,17.627614107474
1136,9.90626868557668
1137,22.0364810182634
1138,12.2550764717423
1139,6.37771471546537
1140,4.39902576834984
1141,3.28644137053628
1142,2.89297911254402
1143,2.7873854359526
1144,2.76277420151913
1145,3.73289943265861
1146,3.92812086271836
1147,3.31377204924585
1148,27.6808064805215
1149,6.84904335772832
1150,3.46340699867344
1151,19.6182725609703
1152,6.00000061572851
1153,26.3408415464396
1154,6.82620297200923
1155,2.42340190321614
1156,13.1122782508632
1157,6.52017195838479
1158,6.7761395532816
1159,4.36186578836478
1160,21.7661841549737
1161,12.3001229279238
1162,6.13795128321345
1163,4.34719405788696
1164,3.12277962031505
1165,2.75434136315672
1166,2.61276116453313
1167,2.59298717732338
1168,27.6501932120522
1169,16.4771727008378
1170,8.75281971631707
1171,6.41440921189127
1172,4.82760967116445
1173,4.40190037175867
1174,4.26952045885741
1175,4.25657582136945
1176,27.6045170539763
1177,16.0057623414338
1178,8.74013680840947
1179,6.38730187296537
1180,4.84176904272606
1181,4.41782169434978
1182,4.28460583206086
1183,4.25613936417121
1184,127.50399197989
1185,88.9362591001525
1186,76.4426319657741
1187,54.1357139188735
1188,43.830518085977
1189,43.830518085977
1190,22.7777847907045
1191,12.7721846993734
1192,6.94799667820503
1193,4.89173403547134
1194,3.36253514238426
1195,2.86422586799003
1196,2.78508255020015
1197,2.75824143864966
1198,10.016451600816
1199,2.18712267971773
1200,2.05612400088895
1201,8.09337957239437
1202,28.1341332725213
1203,16.7716707703493
1204,9.50258281627001
1205,7.32146559591723
1206,5.76745963350069
1207,5.42161455916589
1208,5.30850925776588
1209,5.25762580874004
1210,28.1449802040166
1211,16.1750934548979
1212,9.08270011352824
1213,6.77481488353469
1214,5.36175792866788
1215,4.95976486107021
1216,4.77770517527966
1217,4.70020334073086
1218,5.62376330918829
1219,2.76256158451713
1220,2.00602224567359
1221,2.93729042132386
1222,3.82859496680167
1223,4.13028902433185
1224,4.13028902433185
1225,23.3642444238918
1226,13.6738697656343
1227,7.86860526007087
1228,5.98853115361425
1229,4.59539386288222
1230,4.35425054439281
1231,4.26953502485774
1232,4.23528920569943
1233,28.3855019991036
1234,17.406517825516
1235,10.5143935535494
1236,8.14421240756998
1237,6.67751720083016
1238,6.26471639295453
1239,6.12808812850377
1240,6.1018930072231
1241,27.6308988413002
1242,16.7117080563626
1243,10.065535697885
1244,7.90773614219225
1245,6.32642958234896
1246,5.91051791349568
1247,5.79070825460572
1248,5.79463317237209
1249,95.8154415137873
1250,55.2733956125369
1251,56.1543200044749
1252,52.2479456441435
1253,134.450580348089
1254,27.8669484221639
1255,15.8353487027733
1256,8.98603350703353
1257,6.52550202290097
1258,5.05651291110692
1259,4.74730648457465
1260,4.61426888629761
1261,4.52533472888907
1262,1.87589213273095
1263,1.66254419275947
1264,22.0470817082606
1265,12.5271597732611
1266,6.74474303025616
1267,4.89302633283897
1268,3.66094807017798
1269,3.29329252380752
1270,3.19146802698079
1271,3.1732496399972
1272,16.6911711946
1273,13.7920439862503
1274,11.8603326272359
1275,10.700444597983
1276,23.7602650577345
1277,14.1416831703667
1278,8.3623162863775
1279,6.51479048198338
1280,5.22184352242758
1281,5.04453729717158
1282,4.98910568559467
1283,4.9467559016848
1284,8.38152028111621
1285,26.7590363286012
1286,15.9149601402296
1287,9.68356733644107
1288,6.96129035250567
1289,5.59706564013932
1290,5.21472518124795
1291,5.06881600105289
1292,5.03947322382423
1293,6.17569031928672
1294,9.08742083250982
1295,26.3363614504474
1296,16.0463694621701
1297,8.64730265585303
1298,6.5165354940114
1299,5.41101228447702
1300,4.79098917429783
1301,4.64875842145675
1302,4.61949062863096
1303,26.4947322243909
1304,16.1523108657704
1305,8.62534616815921
1306,6.4664189476601
1307,5.40422762763841
1308,4.80841887341187
1309,4.63342411592983
1310,4.60423577441773
1311,26.4947322243909
1312,16.1523108657704
1313,8.62534616815921
1314,6.4664189476601
1315,5.40422762763841
1316,4.80841887341187
1317,4.63342411592983
1318,4.60423577441773
1319,436.869795360909
1320,26.6478289429563
1321,15.7470167029134
1322,8.45810610673863
1323,5.83533132064094
1324,4.73142956657461
1325,4.35333788961398
1326,4.27564246883629
1327,4.22539890128017
1328,25.7565218815236
1329,15.2535119915549
1330,10.1425574189885
1331,7.79973928911396
1332,6.34146422175451
1333,6.13599629168297
1334,6.09452538644967
1335,6.09452538644967
1336,17.878569640296
1337,17.5021697940013
1338,17.5021697940013
1339,20.934330850922
1340,28.5299280237528
1341,17.0743055758663
1342,9.63449253973389
1343,7.17248772570791
1344,5.73779279398811
1345,5.41395224959767
1346,5.23594116127579
1347,5.14865546848918
1348,7.8333525954576
1349,12.9234187491849
1350,12.2834973275167
1351,8.7258360795427
1352,8.30248850284535
1353,6.66023971801768
1354,6.43268434231582
1355,6.34385025790195
1356,2.75432245290843
1357,22.1509492321924
1358,12.3415546923086
1359,6.96017425371152
1360,4.99318343442946
1361,3.86240004243156
1362,3.55240860125823
1363,3.44886004498208
1364,3.39815492911022
1365,22.1194643682975
1366,12.4969550870689
1367,6.77592237865465
1368,4.90918074978758
1369,3.77751007022136
