"id","prediction","predictions"
1024947,1949.44084526867,2253.23950195312
1024948,1537.90493243854,1629.75646972656
1024949,1108.40064778025,1444.62341308594
1024950,1714.3753256672,2956.1640625
1024951,2067.75285791438,1803.43054199219
1024952,4122.30703781848,5954.47998046875
1024953,3191.235785693,3542.87182617188
1024954,2211.6485190664,2970.06494140625
1024955,2535.84045431107,3822.30151367188
1024956,1226.47054764139,2121.83666992188
1024957,3337.56715943639,4323.9345703125
1024958,1674.84105477082,2274.43212890625
1024959,2289.64078844655,2243.5771484375
1024960,2509.78580554433,1986.94006347656
1024961,1484.51045615727,2551.17211914062
1024962,1311.3991441584,1795.69360351562
1024963,1321.6034994244,1664.29089355469
1024964,3424.67050556494,3250.888671875
1024965,1450.25901917724,2461.435546875
1024966,1834.35717100372,2106.53002929688
1024967,1289.06391493233,1583.76318359375
1024968,949.31417385384,1666.37780761719
1024969,2253.4532949803,2935.34887695312
1024970,2500.72519702133,3004.67749023438
1024971,1567.08450555854,4578.50390625
1024972,1272.83673947483,1583.76318359375
1024973,2678.83340146432,3097.55712890625
1024974,985.044286463567,1583.76318359375
1024975,1446.40930138519,1768.53796386719
1024976,1569.75266522239,2395.74462890625
1024977,1885.77611829015,2023.91528320312
1024978,1370.10433769183,1583.76318359375
1024979,1850.58630839734,1905.59069824219
1024980,897.750668110681,1527.23803710938
1024981,2814.57155085593,2925.76977539062
1024982,3230.82885542762,3880.54565429688
1024983,3238.56146038638,5574.0859375
1024984,3028.23738722109,3843.81982421875
1024985,1831.31252890323,2002.458984375
1024986,2113.79325776319,2280.1337890625
1024987,1923.33448817484,1905.59069824219
1024988,1622.36980832272,2104.4375
1024989,1675.85813292161,4018.60888671875
1024990,1386.63342986501,1663.02563476562
1024991,1523.53263422492,2443.25610351562
1024992,1232.50762862477,1583.76318359375
1024993,1764.77134834749,2664.14331054688
1024994,1200.05064217171,1629.75646972656
1024995,1933.38318153536,3244.17578125
1024996,2775.27438123643,4150.08349609375
1024997,1974.71320362528,2140.44189453125
1024998,1155.25906968141,1934.83325195312
1024999,1238.87892076672,2243.5771484375
1025000,1137.19924570469,1934.74194335938
1025001,1842.00646094505,2002.458984375
1025002,1599.01660006351,1905.59069824219
1025003,2647.71750345381,3033.517578125
1025004,1570.44042608041,2898.6796875
1025005,2171.49253134966,2297.53295898438
1025006,1677.8064676931,1806.14282226562
1025007,3665.15158781228,4699.31201171875
1025008,1769.30813156414,2297.53295898438
1025009,1248.26892847219,1929.14953613281
1025010,1645.84826756507,2345.7373046875
1025011,1617.36766933301,3121.46655273438
1025012,2182.96213143121,1933.56787109375
1025013,1311.44678155977,1629.75646972656
1025014,1019.13531175788,1664.29089355469
1025015,3222.19155914141,4264.748046875
1025016,1360.11325484304,2551.17211914062
1025017,2197.42790146989,2869.578125
1025018,993.615779784135,1444.62341308594
1025019,1894.16535318786,2633.78662109375
1025020,2944.50330538765,2419.2734375
1025021,2615.79333891524,3972.5
1025022,1873.39448157235,1982.91345214844
1025023,1548.06110501043,2017.44787597656
1025024,1382.61556354481,5573.30810546875
1025025,2550.6458628354,3250.888671875
1025026,886.136774768285,1629.75646972656
1025027,2301.7707074595,2461.435546875
1025028,2341.04810234321,4699.31201171875
1025029,1654.54265632256,2160.54296875
1025030,2057.24304054365,3168.44140625
1025031,1940.93266300191,2104.4375
1025032,1833.75739435626,2275.11157226562
1025033,946.270065864386,1444.62341308594
1025034,1005.66800612157,1664.29089355469
1025035,1106.39233392257,1629.75646972656
1025036,2406.1276237319,2714.72973632812
1025037,3363.24324312982,4648.841796875
1025038,2158.96163954491,1905.59069824219
1025039,1663.39670354602,2033.81164550781
1025040,1505.23856493377,2002.458984375
1025041,2106.87016318104,3028.46728515625
1025042,896.798972949932,1444.62341308594
1025043,2868.93729352622,4405.38623046875
1025044,1126.02060269689,1444.62341308594
1025045,1502.76020449016,2172.95141601562
1025046,3728.02572837194,4074.61376953125
1025047,1448.59439676955,2243.5771484375
1025048,1540.35774382082,1663.02563476562
1025049,1636.46512581748,1884.77563476562
1025050,1916.13748860092,2245.189453125
1025051,1674.53116923884,9178.8212890625
1025052,1207.9972235527,1900.298828125
1025053,1290.77287947309,2330.10546875
1025054,2482.56727767271,3835.08276367188
1025055,1379.41181027753,2199.61157226562
1025056,2738.23357939162,6555.18359375
1025057,1393.84003685259,2104.4375
1025058,1444.67777789048,1583.76318359375
1025059,2219.28948502329,3016.146484375
1025060,2528.3130955995,2460.24291992188
1025061,1218.67215498987,1444.62341308594
1025062,1239.96971280562,1851.5107421875
1025063,2202.72266567015,2253.23950195312
1025064,1534.53558895928,1664.29089355469
1025065,1677.7323515414,1763.02954101562
1025066,1070.67527376287,1666.37780761719
1025067,2923.06528639256,4672.43115234375
1025068,2596.15785543307,3632.7119140625
1025069,3397.08460639275,3696.55029296875
1025070,1298.89457902395,1664.29089355469
1025071,1144.23961768287,1666.37780761719
1025072,2667.93115793492,2759.65283203125
1025073,1610.04069465888,3128.90966796875
1025074,1491.1018374989,1583.76318359375
1025075,1393.70203662347,1813.87976074219
1025076,1786.64273830275,2752.47412109375
1025077,1530.93878052205,1527.23803710938
1025078,3524.51681297415,3385.138671875
1025079,2469.67981227712,3070.8515625
1025080,1657.76396803861,1666.37780761719
1025081,1952.83022596879,1527.23803710938
1025082,1614.94251078346,4417.107421875
1025083,1600.59937533412,2153.14404296875
1025084,1280.01244076127,3168.27416992188
1025085,1220.91736533764,1444.62341308594
1025086,1485.17984577735,2691.92578125
1025087,1254.05164289555,1664.29089355469
1025088,2234.85859473576,2897.06469726562
1025089,1803.00935190838,2679.55859375
1025090,1325.35679958449,2218.705078125
1025091,1964.04587115114,1982.91345214844
1025092,1503.21197027901,2074.81787109375
1025093,1986.07570676311,2178.2431640625
1025094,1901.27708400537,2002.458984375
1025095,1041.15321569606,1527.23803710938
1025096,2444.67809842529,2384.38623046875
1025097,2878.62602465134,3146.46484375
1025098,1243.54062178839,1666.37780761719
1025099,2537.1578587912,4589.6025390625
1025100,1654.44417069264,1934.83325195312
1025101,1137.03610118631,1916.03991699219
1025102,1915.89464411144,2551.17211914062
1025103,1905.31658311145,2982.4287109375
1025104,1473.52599904146,2116.53735351562
1025105,1810.30572205967,1997.83117675781
1025106,1330.96583484656,1884.77563476562
1025107,2400.06858694735,2551.17211914062
1025108,1619.81247897606,1802.16528320312
1025109,3408.63929754325,5405.64208984375
1025110,1284.9303772161,1685.92333984375
1025111,1926.56401036932,2140.44189453125
1025112,2770.83845870408,4031.7392578125
1025113,2514.47332840996,2965.08740234375
1025114,3619.19797049406,7303.34033203125
1025115,2266.51736557096,3168.27416992188
1025116,1088.38902422101,2280.1337890625
1025117,1024.20072811394,1444.62341308594
1025118,2207.37125612125,1746.90551757812
1025119,1007.44739647996,1664.29089355469
1025120,2489.64613977744,3041.57690429688
1025121,2687.94910631015,4293.58203125
1025122,1654.91521820989,10225.2080078125
1025123,3131.62898801093,4035.42919921875
1025124,2127.6800438722,2036.99340820312
1025125,3204.82233829329,4041.93017578125
1025126,2317.49524906309,3422.57055664062
1025127,3382.16925977963,2633.78662109375
1025128,1877.38721937954,1922.60180664062
1025129,2638.65534236379,1886.04516601562
1025130,1390.20108432705,2820.353515625
1025131,2951.49782125917,5117.00830078125
1025132,2131.87583186682,4171.5595703125
1025133,1915.61301492453,2296.56787109375
1025134,1172.4871328087,1803.43054199219
1025135,1540.32433647993,1802.16528320312
1025136,2040.04242368992,2061.74145507812
1025137,1298.23123551549,2140.44189453125
1025138,2002.58907646047,2002.458984375
1025139,1240.0070063937,1884.77563476562
1025140,1857.15313885831,3250.888671875
1025141,2414.25419583256,2994.02734375
1025142,2286.16244183865,2762.17309570312
1025143,1260.8176170927,2345.7373046875
1025144,3513.51081835719,3182.10546875
1025145,1320.77441412375,1444.62341308594
1025146,1355.27304427699,2208.69018554688
1025147,1788.54411140673,1935.67810058594
1025148,1121.89933778305,1664.29089355469
1025149,1360.3434471446,1886.04516601562
1025150,2066.64368066293,2598.53979492188
1025151,1292.25294693749,1835.07580566406
1025152,2140.45235973137,2637.13159179688
1025153,2671.88415534989,3803.88110351562
1025154,1120.77205168168,1664.29089355469
1025155,2919.93550481473,3861.55249023438
1025156,1760.49120938278,1746.90551757812
1025157,1675.42618036549,2414.95263671875
1025158,2388.14721572844,2501.88793945312
1025159,1084.91644819605,1444.62341308594
1025160,2415.7372153621,3861.27783203125
1025161,956.257761008037,1444.62341308594
1025162,1171.21827876922,1666.37780761719
1025163,1412.72569530009,1900.298828125
1025164,1011.77767992863,1527.23803710938
1025165,2232.32456469222,4341.06396484375
1025166,1810.40953453166,4035.42919921875
1025167,622.771320906077,1583.76318359375
1025168,2664.577272076,6555.18359375
1025169,1348.03612791387,1900.298828125
1025170,2101.47718645875,1676.390625
1025171,2393.04101877864,2081.287109375
1025172,1730.3579605713,1615.40844726562
1025173,1020.05905857304,1527.23803710938
1025174,2584.03619178968,4005.88354492188
1025175,1555.20770910869,3411.88012695312
1025176,1191.30778876127,1444.62341308594
1025177,3136.83363379317,5473.67333984375
1025178,2361.30305804038,1856.41564941406
1025179,3244.95017441055,2429.20336914062
1025180,1968.27930052576,3803.88110351562
1025181,1626.7631179638,1664.29089355469
1025182,1798.50205533622,2245.189453125
1025183,1235.80200738827,1795.69360351562
1025184,1915.06149230936,2752.47412109375
1025185,1829.87167279763,2035.72802734375
1025186,2412.49059954916,3174.75927734375
1025187,4223.99445330136,2230.46069335938
1025188,1667.38172029295,2401.8427734375
1025189,1478.90881955163,1666.37780761719
1025190,1763.12325031581,2067.08081054688
1025191,2202.24352625098,2823.82446289062
1025192,1356.49095654904,2243.5771484375
1025193,1434.82245609417,2623.36694335938
1025194,2370.02617343795,1904.32543945312
1025195,1200.53926410743,1583.76318359375
1025196,971.033001693214,1444.62341308594
1025197,1508.70859743986,4394.27685546875
1025198,3128.64312314388,4841.25732421875
1025199,1347.10970862012,2106.53002929688
1025200,1468.22327491291,2002.458984375
1025201,2050.71652377539,1886.04516601562
1025202,3475.14281904696,4074.61376953125
1025203,992.605237064356,1527.23803710938
1025204,1648.03229135163,2320.865234375
1025205,1755.92164580323,1933.56787109375
1025206,1763.262271046,1746.90551757812
1025207,2130.5503999481,2737.67944335938
1025208,2589.28277961148,3921.75341796875
1025209,1820.00148604824,2521.43359375
1025210,1470.31405704705,2633.78662109375
1025211,1961.10506584388,2304.9609375
1025212,840.575011874931,2172.95141601562
1025213,1725.96006296074,2315.85498046875
1025214,1689.78189282021,1916.03991699219
1025215,1271.97085788142,1583.76318359375
1025216,1130.53103265136,1444.62341308594
1025217,2140.04250118613,1761.1591796875
1025218,1269.90518873277,2737.67944335938
1025219,1086.43320281374,1444.62341308594
1025220,3489.87300874717,4777.115234375
1025221,2054.21893975373,2301.77172851562
1025222,2977.77580291633,2280.1337890625
1025223,1662.98855434981,1666.37780761719
1025224,2587.47534918737,3207.23583984375
1025225,1699.34670012485,2223.99682617188
1025226,1698.94502598938,2633.78662109375
1025227,2026.24715912675,1839.98718261719
1025228,2334.80513381438,1922.60180664062
1025229,1535.23843719109,2759.65283203125
1025230,1527.48686228169,1768.53796386719
1025231,895.091813405961,1444.62341308594
1025232,1634.32344316315,1761.1591796875
1025233,3938.55884016816,3560.38037109375
1025234,1394.32283792438,1763.02954101562
1025235,1587.69197848633,4189.71875
1025236,1611.55731288928,2374.89404296875
1025237,2323.02992759237,2925.76977539062
1025238,1774.1774271584,1982.91345214844
1025239,2419.42151847266,1933.56787109375
1025240,1454.51033056575,1664.29089355469
1025241,1714.82361043161,1666.37780761719
1025242,1481.64410469945,2307.1513671875
1025243,1129.54398247063,1583.76318359375
1025244,1330.25400888141,1839.98718261719
1025245,2758.80142714982,4818.60693359375
1025246,2940.47631021043,6242.16357421875
1025247,1743.02947420248,2506.43408203125
1025248,1863.78930414074,1803.43054199219
1025249,1523.12452384946,2633.78662109375
1025250,1388.66601784782,1886.04516601562
1025251,2155.50228436639,2378.87817382812
1025252,3194.37163035112,4536.3701171875
1025253,1866.56170791373,2187.05224609375
1025254,1113.67167794094,1527.23803710938
1025255,2220.80934328749,2140.44189453125
1025256,2608.12105430297,2815.43359375
1025257,1004.46147533443,1252.82824707031
1025258,1604.98455346874,1905.59069824219
1025259,1194.54504579361,1527.23803710938
1025260,1828.9779342135,2652.75024414062
1025261,2646.12770736115,6279.45703125
1025262,1910.58207637003,1745.64025878906
1025263,2375.26342985186,4160.39013671875
1025264,1801.55077900545,1934.83325195312
1025265,1249.52283816281,1685.92333984375
1025266,2886.35584910169,1663.02563476562
1025267,1257.01599345806,1666.37780761719
1025268,937.322016725756,1527.23803710938
1025269,1314.07986258221,1663.02563476562
1025270,1505.56653738239,1685.92333984375
1025271,1007.29732125457,1444.62341308594
1025272,2816.62769328132,4264.748046875
1025273,1050.2669013069,1712.37109375
1025274,3223.95091260316,4945.08349609375
1025275,1863.70706735466,2191.87451171875
1025276,948.626922672443,1444.62341308594
1025277,2371.54628960944,4926.080078125
1025278,2041.35001227463,2914.77783203125
1025279,2643.62343580404,6976.666015625
1025280,1930.39982371308,2002.458984375
1025281,552.64263442986,1583.76318359375
1025282,1887.97054544124,2175.00561523438
1025283,1672.64927269452,2154.4091796875
1025284,1253.49651714445,3274.41186523438
1025285,1032.75166318768,1444.62341308594
1025286,1166.59063157339,2280.1337890625
1025287,1276.31823697098,1896.08129882812
1025288,1239.56578198583,1685.92333984375
1025289,2221.54246566366,3934.97802734375
1025290,2012.89511476063,2760.84375
1025291,1542.50690955532,1967.39025878906
1025292,1007.78740453963,1664.29089355469
1025293,1184.89477149271,1664.29089355469
1025294,1299.69554495129,2419.2734375
1025295,3262.51618649022,3007.77685546875
1025296,1852.81425645343,2193.14428710938
1025297,1655.85391254622,2104.4375
1025298,681.041212062545,1444.62341308594
1025299,1569.02623455347,1900.298828125
1025300,1770.95170783124,4177.05615234375
1025301,2491.52343535477,3756.75732421875
1025302,1984.40800931364,2035.72802734375
1025303,1707.99006978588,1905.59069824219
1025304,2419.07489714274,2017.44787597656
1025305,2007.50220578754,4240.8642578125
1025306,1182.42873307507,1444.62341308594
1025307,1035.16805771878,1666.37780761719
1025308,1748.56204374675,1922.60180664062
1025309,1853.73231081729,2762.47924804688
1025310,1458.08476449958,1527.23803710938
1025311,2752.22620928557,6094.3837890625
1025312,2267.39256069135,2760.84375
1025313,2088.88412040527,2691.92578125
1025314,1962.40582683701,2274.43212890625
1025315,2698.91536487857,4100.88671875
1025316,5416.22115440429,5884.47216796875
1025317,2144.00819469449,3024.51416015625
1025318,1969.99342486279,1953.6708984375
1025319,1342.65821639489,1685.92333984375
1025320,1492.02858690329,2140.44189453125
1025321,1081.6609930927,1444.62341308594
1025322,2926.2549330804,3992.09545898438
1025323,2266.99389372986,2521.43359375
1025324,1373.81619827874,2143.08666992188
1025325,2022.33617558221,3357.0263671875
1025326,3146.80594295164,4271.7724609375
1025327,2386.15136815079,2899.81420898438
1025328,1623.19829984767,3274.41186523438
1025329,1071.84057446293,1444.62341308594
1025330,2151.83754316076,2225.64404296875
1025331,2964.87461366127,3269.869140625
1025332,1451.27392641753,1916.03991699219
1025333,1582.0724163034,1900.298828125
1025334,2354.99419245637,5874.8759765625
1025335,1872.19513596798,1803.43054199219
1025336,1453.12651013857,2243.5771484375
1025337,1202.50828706474,1666.37780761719
1025338,1134.18926510228,1902.16931152344
1025339,1662.70455425547,2172.95141601562
1025340,1642.0459712326,2222.73168945312
1025341,1593.85535251364,1900.298828125
1025342,2746.68357764831,4467.9052734375
1025343,4684.64368379108,16673.955078125
1025344,1674.76513790325,1527.23803710938
1025345,1048.96411849467,1527.23803710938
1025346,1482.65522213059,1795.69360351562
1025347,1712.41106955868,2015.26965332031
1025348,1014.47966068743,1583.76318359375
1025349,822.164499098451,1444.62341308594
1025350,1656.61733646279,2551.17211914062
1025351,1401.51412296859,1884.77990722656
1025352,2543.16034606168,3799.05419921875
1025353,1338.28542519931,1916.03991699219
1025354,1781.31128713817,1746.90551757812
1025355,822.172163463901,1444.62341308594
1025356,2678.58858619822,4150.08349609375
1025357,1666.14407232139,2897.06469726562
1025358,2031.03705513964,2143.029296875
1025359,1892.20243093777,2282.22607421875
1025360,1857.58589245785,2155.31787109375
1025361,1113.15069949325,1666.37780761719
1025362,3143.35626507132,4677.34423828125
1025363,1109.75831156483,1583.76318359375
1025364,2695.58845928845,4841.25732421875
1025365,1226.95423912536,1685.92333984375
1025366,1146.03583205545,1583.76318359375
1025367,2266.49707330627,3244.17578125
1025368,2516.10437852193,3274.41186523438
1025369,1487.29857738496,2345.7373046875
1025370,2666.05246104049,4019.82055664062
1025371,1808.93476593086,3287.86376953125
1025372,1672.50914907261,2925.76977539062
1025373,1087.15277590575,1444.62341308594
1025374,854.608019146501,1444.62341308594
1025375,1524.18497769466,1444.62341308594
1025376,989.359398940601,1513.24829101562
1025377,1542.70861864682,1933.56787109375
1025378,2006.41829992226,3121.46655273438
1025379,3405.00873152494,4444.00927734375
1025380,2397.70553721641,2275.22241210938
1025381,2582.67933591301,3130.47607421875
1025382,1475.16825363492,1900.298828125
1025383,2003.89703278084,2491.46826171875
1025384,1224.15992358505,1666.37780761719
1025385,1461.41464767466,2104.4375
1025386,1563.06297267534,1666.37780761719
1025387,910.477889682614,1444.62341308594
1025388,1204.57607998896,1886.04516601562
1025389,1390.3586047143,1916.03991699219
1025390,1121.3194626313,1444.62341308594
1025391,1514.92172633732,1986.94006347656
1025392,2649.84160785947,4402.9228515625
1025393,1189.75066383142,1527.23803710938
1025394,1328.4445932734,1952.75549316406
1025395,1720.11033450031,1929.14953613281
1025396,3795.70881494739,6103.31005859375
1025397,1853.32631796873,1805.45275878906
1025398,1187.43462066286,1886.04516601562
1025399,1640.77788453734,2255.6767578125
1025400,2341.00943862341,3625.82983398438
1025401,3268.90968509889,4818.60693359375
1025402,2795.54215334441,3121.46655273438
1025403,2322.66217846322,2327.80395507812
1025404,1374.17743329184,1761.1591796875
1025405,1579.91339863139,1802.16528320312
1025406,1938.60674245363,3146.46484375
1025407,2118.00394460217,3379.69555664062
1025408,1813.50292453305,3385.138671875
1025409,2544.74957861645,4406.33740234375
1025410,1369.39141102551,2762.17309570312
1025411,2208.06267796118,4582.8896484375
1025412,3392.24586057136,2330.10546875
1025413,2129.47333873654,1773.25891113281
1025414,1546.75346510319,2395.74462890625
1025415,1148.57761981558,1886.04516601562
1025416,2459.91863191816,5691.962890625
1025417,1926.94844115648,2120.57153320312
1025418,1444.66023513713,1761.1591796875
1025419,2333.86505109915,3385.138671875
1025420,1034.79352374544,1666.37780761719
1025421,1222.75760642667,1902.16931152344
1025422,2810.67082801836,3121.46655273438
1025423,1866.52559881671,2104.4375
1025424,2250.45026123748,2110.52954101562
1025425,1068.81785915499,1629.75646972656
1025426,1116.587665602,1595.86291503906
1025427,2561.14298530043,3815.52416992188
1025428,2167.46534434347,3784.86962890625
1025429,2056.71640353017,2014.00439453125
1025430,885.408905801911,1444.62341308594
1025431,1032.64504430453,1444.62341308594
1025432,1899.62789560021,2243.5771484375
1025433,1712.38252540229,2218.705078125
1025434,1846.6867587718,3969.82568359375
1025435,1497.57253801273,1884.77990722656
1025436,1442.84795271765,1472.49572753906
1025437,3228.88660847757,9016.8046875
1025438,2527.09085419292,5073.90966796875
1025439,1161.86357562106,1712.37109375
1025440,2153.11209872855,3625.486328125
1025441,2654.16195791513,3007.77685546875
1025442,1434.29347825697,1884.77563476562
1025443,1785.94080046109,2243.5771484375
1025444,2225.95946946888,1979.12683105469
1025445,1139.26893124376,1986.94006347656
1025446,1110.37842590682,1664.29089355469
1025447,2504.66924184318,2737.67944335938
1025448,1514.03493788534,1761.1591796875
1025449,2547.65644336131,2387.97216796875
1025450,1042.33479997177,2104.4375
1025451,1998.06040169986,3244.17578125
1025452,1453.02949783487,2633.78662109375
1025453,1029.38906655573,1583.76318359375
1025454,2799.44689871563,4285.39697265625
1025455,1647.74475216021,2284.54663085938
1025456,4628.27605994249,5874.8759765625
1025457,1279.63816254049,1768.53796386719
1025458,1354.70820995334,2643.5947265625
1025459,1863.37829217744,4025.12133789062
1025460,2479.74879993792,3676.4794921875
1025461,1926.42540202477,3972.5
1025462,876.911241584039,1666.37780761719
1025463,1998.57903377936,4954.6796875
1025464,2205.29181290201,2576.37377929688
1025465,1090.08392493947,1374.10852050781
1025466,2616.10806601105,2484.07666015625
1025467,2445.8538645614,2206.22045898438
1025468,1432.16392769483,1664.29089355469
1025469,2384.28535964727,3146.46484375
1025470,2701.2481492683,3934.97802734375
1025471,1629.17378358139,1444.62341308594
1025472,1853.38282501623,3008.38427734375
1025473,3023.15443759941,5920.5205078125
1025474,2053.98194000648,2501.88793945312
1025475,1787.51931923258,2140.44189453125
1025476,1764.29309000847,2245.189453125
1025477,1183.2429320615,1664.29089355469
1025478,1665.12010976929,2501.88793945312
1025479,2835.28635308203,4503.95166015625
1025480,1174.36941026353,2516.2294921875
1025481,3661.05153796263,2297.53295898438
1025482,2818.74949470114,7766.5244140625
1025483,2809.23163865564,2432.265625
1025484,1157.25945126794,1444.62341308594
1025485,2232.46171406322,2002.458984375
1025486,1748.98063628088,2143.029296875
1025487,2011.95085677612,4795.109375
1025488,1690.28955400405,1663.02563476562
1025489,1796.68549799252,2282.22607421875
1025490,1169.28801748726,1884.77563476562
1025491,2292.64634352924,3274.41186523438
1025492,1169.99292135472,1527.23803710938
1025493,1014.78060381319,1768.89611816406
1025494,1442.21386330227,1813.87976074219
1025495,2852.50452397626,3496.2880859375
1025496,1305.05145056886,1444.62341308594
1025497,1369.92858701831,2104.4375
1025498,1174.35097352912,2187.05224609375
1025499,1974.44622669918,4746.541015625
1025500,1529.0422540765,2626.2451171875
1025501,1332.54004299803,1934.83325195312
1025502,4228.91264828,6103.31005859375
1025503,2194.87399604421,2551.17211914062
1025504,1159.19796087556,2036.90209960938
1025505,914.45595366093,1444.62341308594
1025506,1500.77360019701,2925.76977539062
1025507,1315.80478821546,1768.89611816406
1025508,2356.20965683375,2301.77172851562
1025509,3152.82799966794,7303.34033203125
1025510,1237.18893822309,1666.37780761719
1025511,1628.77631249782,1583.76318359375
1025512,1351.97709914112,1768.53796386719
1025513,2878.4534403134,7417.0322265625
1025514,2640.49274602259,5884.47216796875
1025515,2586.19582789491,3972.5
1025516,1504.94737335221,2326.19165039062
1025517,1671.79429609426,2085.07373046875
1025518,1334.30130475727,1953.6708984375
1025519,870.374884885907,1583.76318359375
1025520,2540.5707743191,4190.28076171875
1025521,1377.75113619351,1664.29089355469
1025522,2671.28308392099,4672.43115234375
1025523,2196.52989664357,3017.96337890625
1025524,1852.03242093441,2143.029296875
1025525,2398.74691427086,4582.8896484375
1025526,1324.78954132618,1444.62341308594
1025527,2439.91863610373,2060.47192382812
1025528,1820.61152694063,2551.17211914062
1025529,1972.92272028903,1986.94006347656
1025530,1138.1013983861,1583.76318359375
1025531,2985.81842799291,4589.30615234375
1025532,1746.23777262885,2516.2294921875
1025533,1435.07452262749,2116.53735351562
1025534,3019.68163729537,5232.564453125
1025535,1305.33508542764,1916.03991699219
1025536,2997.52345781884,3763.30615234375
1025537,1591.3835341647,1905.59069824219
1025538,1762.29723403621,2695.18408203125
1025539,2849.4547530662,3082.10791015625
1025540,769.257095408858,1444.62341308594
1025541,1061.58916767427,2243.5771484375
1025542,2259.94000774654,2210.91723632812
1025543,1674.33976833029,1886.04516601562
1025544,1478.3923007881,2243.5771484375
1025545,1383.60022238092,1982.91345214844
1025546,2215.13728673113,2771.75219726562
1025547,1119.97918793389,1934.83325195312
1025548,2601.51051851928,2199.61157226562
1025549,2062.71467523351,2017.44787597656
1025550,2276.3014644744,2140.44189453125
1025551,1420.60423393993,2528.072265625
1025552,1177.12898481139,2015.26965332031
1025553,1328.79210841745,2184.4521484375
1025554,1502.20227565737,1958.57580566406
1025555,1154.98878845647,1527.23803710938
1025556,2142.30943719582,1900.298828125
1025557,3420.60269532358,4444.00927734375
1025558,2861.08173658441,1803.43054199219
1025559,2461.3462941765,4005.88354492188
1025560,1481.13872691772,1902.16931152344
1025561,2047.68345122682,2218.705078125
1025562,979.464098460823,1583.76318359375
1025563,1573.48429028169,2106.53002929688
1025564,1557.96901261557,1685.92333984375
1025565,2274.56635501503,2523.4013671875
1025566,1258.93708582431,2060.47192382812
1025567,1574.48851561899,1444.62341308594
1025568,1560.18087783323,1794.42822265625
1025569,2110.07452279283,2280.1337890625
1025570,1782.94539656646,1945.28247070312
1025571,1215.54887730629,2187.05224609375
1025572,959.747240583161,1527.23803710938
1025573,1386.33838867294,2501.88793945312
1025574,1518.81280909145,1986.94006347656
1025575,1583.42490732156,2143.08666992188
1025576,2266.31399269714,2672.58447265625
1025577,1332.09471337081,2015.26965332031
1025578,3196.68453156532,2633.78662109375
1025579,3104.90803240572,3521.06274414062
1025580,3578.15176426003,7623.02783203125
1025581,1768.16048528761,2445.71459960938
1025582,3170.46428312129,3650.52368164062
